Name,Price,Url,Img
ASRock Fatal1ty AB350 Gaming K4 Motherboard,"10,200৳",https://www.startech.com.bd/asrock-fatal1ty-ab350-gaming-k4,https://www.startech.com.bd/image/cache/catalog/Motherboard/ASRock/ASRock Fatal1ty AB350 Gaming K4/ASRock Fatal1ty AB350 Gaming K4-1-228x228.jpg
Asrock Fatal1ty B360M Performance 8th Gen Motherboard,"10,300৳",https://www.startech.com.bd/asrock-fatal1ty-b360m-performance-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/asrock-b360m-performance/asrock-b360m-performance-228x228.jpg
ASRock Fatal1ty X370 Gaming X AMD Motherboard ,"15,000৳",https://www.startech.com.bd/asrock-fatal1ty-x370-gaming-x-motherboard,https://www.startech.com.bd/image/cache/catalog/Component/motherboard/Asrock m/x 370 gaming x/Fatal1ty X370 Gaming X11-228x228.png
ASRock Fatal1ty X370 Pro Gaming AMD Motherboard,"25,000৳",https://www.startech.com.bd/asrock-fatal1ty-x370-pro-gaming-motherboard,https://www.startech.com.bd/image/cache/catalog/Component/motherboard/Asrock m/x370/x370-1-228x228.jpg
ASRock H110M-HDV Micro ATX DDR4 Motherboard,"5,000৳",https://www.startech.com.bd/asrock-h110m-hdv-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/h110m-hdv/h110m-hdv-228x228.jpg
Asrock H310M-HDV 8th Gen DDR4 Motherboard,"6,600৳",https://www.startech.com.bd/asrock-h310M-hdv-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/h310m-hdv/h310m-hdv-228x228.jpg
ASRock X470 Master SLI ATX AM4 AMD Motherboard,"15,750৳",https://www.startech.com.bd/asrock-x470-master-sli-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/x470-master-sli/x470-master-sli-228x228.jpg
ASRock X470 Taichi ATX AM4 AMD Motherboard,"23,000৳",https://www.startech.com.bd/asrock-x470-taichi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/x470-tachi/x470-taichi-228x228.jpg
Asrock Z370M Pro4 USB 3.1 8th Gen Motherboard ,"11,400৳",https://www.startech.com.bd/asrock-z370m-pro4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/z370m-pro4/z370m-pro4-228x228.jpg
Asus PRIME B360M-A 8th Gen mATX Motherboard,"9,250৳",https://www.startech.com.bd/asus-prime-b360m-a-8th-gen-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-b360m-a/asus-prime-b360m-a-1-228x228.jpg
Asus PRIME H310M-D 8th Gen mATX Motherboard,"7,100৳",https://www.startech.com.bd/asus-prime-h310m-d-8th-gen-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-h310m-d/asus-prime-h310m-d-1-228x228.jpg
Asus PRIME H310M-E 8th Gen mATX Motherboard,"6,900৳",https://www.startech.com.bd/asus-prime-h310m-e-8th-gen-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-h310m-e/prime-h310m-e-1-228x228.jpg
Asus Prime H370-A 8th Gen Motherboard,"11,500৳",https://www.startech.com.bd/asus-prime-h370-a-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/h370-a/h370-a-228x228.jpg
Asus Prime J3355I-C DDR3 Mini ITX Motherboard,"5,500৳",https://www.startech.com.bd/asus-prime-j3355i-c-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/j3355i/j3355i-228x228.jpg
Asus Prime Z370-A 8th Gen ATX Gaming Motherboard,"18,600৳",https://www.startech.com.bd/asus-prime-z370-a-motherboard,https://www.startech.com.bd/image/cache/catalog/component/motherboard/asus/asus-prime-z370-a/z370-a-228x228.png
Asus Rog Maximus X Code Intel Z370 8th Gen ATX gaming motherboard,"33,500৳",https://www.startech.com.bd/asus-rog-maximus-x-code-motherboard,https://www.startech.com.bd/image/cache/catalog/asus-motherboard/rog-x-code/rog-x-code-1-228x228.jpg
Asus Rog Strix B250F Gaming Motherboard ,"11,700৳",https://www.startech.com.bd/asus-rog-strix-b250f,https://www.startech.com.bd/image/cache/catalog/Motherboard/ASUS/Asus Rog Strix B250F/Asus Rog Strix B250F-1-228x228.jpg
Asus Rog Strix H370-F 8th Gen Gaming Motherboard,"14,100৳",https://www.startech.com.bd/asus-rog-strix-h370-f-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/h370-f/h370-f-228x228.jpg
Asus Rog STRIX X299-E Gaming Motherboard,"31,800৳",https://www.startech.com.bd/asus-rog-strix-x299-e-motherboard,https://www.startech.com.bd/image/cache/catalog/Component/motherboard/asus/X299_e/Asus_x299_E-228x228.jpg
Asus Rog Strix Z370-E Gaming ATX Motherboard,"22,000৳",https://www.startech.com.bd/asus-rog-strix-z370-e-gaming,https://www.startech.com.bd/image/cache/catalog/asus-motherboard/z370-e/asus-z370-e-228x228.jpg
Asus Rog Strix Z370-F 8th Gen ATX Gaming Motherboard,"19,600৳",https://www.startech.com.bd/asus-rog-strix-z370-f,https://www.startech.com.bd/image/cache/catalog/component/motherboard/asus/z370-f/z370-f-228x228.jpg
ASUS ROG STRIX Z390-E GAMING 9th Gen ATX Gaming Motherboard,"23,200৳",https://www.startech.com.bd/asus-rog-strix-z390-e-gaming-9th-gen-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/rog-strix-z390-e-gaming/z390-e-228x228.jpg
ASUS ROG STRIX Z390-F GAMING 9th Gen ATX Gaming Motherboard,"21,000৳",https://www.startech.com.bd/asus-rog-strix-z390-f-gaming,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/z390-f-gaming/z390-f-gaming-228x228.jpg
Asus Rog Z370 Maximus X Hero 8th Gen ATX Motherboard,"27,000৳",https://www.startech.com.bd/asus-rog-maximus-x-hero,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/x-hero/rog-x-228x228.jpg
Asus TUF B450-PLUS GAMING AMD ATX Motherboard,"11,200৳",https://www.startech.com.bd/asus-tuf-b450-plus-gaming-amd-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/tuf-b450-plus-gaming/tuf-b450-plus-gaming-1-228x228.jpg
Asus TUF H310M-PLUS GAMING 8th Gen mATX Motherboard,"7,500৳",https://www.startech.com.bd/asus-tuf-h310m-plus-gaming-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/tuf-h310m-plus-gaming/tuf-h310m-plus-gaming-1-228x228.jpg
Asus TUF Z370-PLUS 8th Gen ATX Gaming Motherboard ,"16,300৳",https://www.startech.com.bd/asus-tuf-z370-plus,https://www.startech.com.bd/image/cache/catalog/component/motherboard/asus/tuf-z370-plus/z370-228x228.jpg
Gigabyte AB350M HD3 AMD Motherboard,"7,700৳",https://www.startech.com.bd/gigabyte-ab350m-hd3,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/ab350m-hd3/ab350m-hd3-228x228.jpg
Gigabyte Aorus Z370 Gaming 3 ATX Motherboard,"15,500৳",https://www.startech.com.bd/gigabyte-aorus-z370-gaming-3,https://www.startech.com.bd/image/cache/catalog/Component/motherboard/Giga/z370-gaming-3/gaga-gaming-3-228x228.png
Gigabyte Aorus Z370 Gaming 5 ATX Motherboard,"19,700৳",https://www.startech.com.bd/gigabyte-aorus-z370-gaming-5,https://www.startech.com.bd/image/cache/catalog/Component/motherboard/Giga/Z370-gaming-5/z370-gaming-5-228x228.png
Gigabyte Aorus Z370 Gaming 7 ATX Motherboard,"24,800৳",https://www.startech.com.bd/gigabyte-aorus-z370-gaming-7-motherboard,https://www.startech.com.bd/image/cache/catalog/Component/motherboard/Giga/Z370 AORUS Gaming 7/giga-z370-gaming-7-228x228.png
Gigabyte B450 AORUS PRO AM4 AMD ATX Motherboard,"11,500৳",https://www.startech.com.bd/gigabyte-b450-aorus-pro-amd-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b450-aorus-pro/gigabyte-b450-aorus-pro-1-228x228.jpg
Gigabyte B450 AORUS PRO WIFI AMD ATX Motherboard,"12,100৳",https://www.startech.com.bd/gigabyte-b450-aorus-pro-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b450-aorus-pro-wifi/b450-aorus-pro-wifi-1-228x228.jpg
Gigabyte GA-A320M-HD2 AMD Micro ATX Motherboard,"5,750৳",https://www.startech.com.bd/gigabyte-ga-a320m-hd2-amd-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/ga-a320m-hd2/ga-a320m-hd2-1-228x228.jpg
Gigabyte GA-AB350M-D3H AMD Micro ATX Motherboard,"7,900৳",https://www.startech.com.bd/gigabyte-ga-ab350m-d3h-amd-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/ga-ab350m-d3h/ga-ab350m-d3h-1-228x228.jpg
Gigabyte GA-B250M-D3H Motherboard,"7,700৳",https://www.startech.com.bd/gigabyte-ga-b250m-d3h,https://www.startech.com.bd/image/cache/catalog/Motherboard/Gigabyte/7th Gen/Gigabyte GA-B250M-D3H-1-228x228.jpg
Gigabyte GA-B250M-HD3 Motherboard,"6,900৳",https://www.startech.com.bd/gigabyte-ga-b250m-hd3,https://www.startech.com.bd/image/cache/catalog/Motherboard/Gigabyte/7th Gen/GIGABYTE GA-B250M-HD3/GIGABYTE GA-B250M-HD3-1-228x228.jpg
Gigabyte GA-H110M-H Micro ATX Motherboard,"5,500৳",https://www.startech.com.bd/gigabyte-ga-h110m-h-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/ga-h110m-h/ga-h110m-h-1-228x228.jpg
Gigabyte GA-H110M-S2 Micro ATX Motherboard,"5,400৳",https://www.startech.com.bd/gigabyte-ga-h110m-s2-micro-atx-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/ga-h110m-s2/ga-h110m-s2-1-228x228.jpg
Gigabyte GA-H61M-DS2 Motherboard,"6,000৳",https://www.startech.com.bd/gigabyte-ga-h61m-ds2,https://www.startech.com.bd/image/cache/catalog/Motherboard/Gigabyte/GA-H61M-DS2-228x228.jpg
GIGABYTE GA-H81M-S2PV,"5,000৳",https://www.startech.com.bd/gigabyte-ga-h81m-s2pv,https://www.startech.com.bd/image/cache/data/mother board/H81M-S2PV-228x228.jpg
Gigabyte H370M D3H Ultra Durable 8th Gen Motherboard,"10,700৳",https://www.startech.com.bd/gigabyte-h370m-d3h-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/h370m-d3h/h370m-d3h-228x228.jpg
Gigabyte H370N WIFI 8th Gen Mini-ITX Motherboard,"10,500৳",https://www.startech.com.bd/gigabyte-h370n-wifi-8th-gen-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/h370n/gigabyte-h370n-1-228x228.jpg
Gigabyte H61M S2PH Motherboard,"5,800৳",https://www.startech.com.bd/gigabyte-h61m-s2ph-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/h61m-s2ph/h61m-s2ph-228x228.jpg
Gigabyte X299 AORUS Gaming 7 Motherboard,"44,000৳",https://www.startech.com.bd/x299-aorus-gaming-7-motherboard,https://www.startech.com.bd/image/cache/catalog/Component/motherboard/Giga/x299-ga-7/x299-g3-1-228x228.png
Gigabyte X299 Ultra Durable Motherboard ,"24,000৳",https://www.startech.com.bd/gigabyte-x299-ud4-motherboard,https://www.startech.com.bd/image/cache/catalog/Component/motherboard/Giga/x299-ud4/ud4-1-228x228.png
Gigabyte X399 AORUS Gaming 7 AMD ATX Motherboard,"39,500৳",https://www.startech.com.bd/gigabyte-x399-aorus-gaming-7-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/x399-aorus-gaming-7/x399-aorus-gaming-7-1-228x228.jpg
Gigabyte X470 AORUS GAMING 7 WIFI AM4 AMD ATX Motherboard,"22,500৳",https://www.startech.com.bd/gigabyte-x470-aorus-gaming-7-amd-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/x470-aorus-gaming-7/gigabyte-x470-aorus-gaming-7-1-228x228.jpg
Gigabyte Z370N WiFi Ultra Durable 8th Gen Motherboard,"14,000৳",https://www.startech.com.bd/gigabyte-z370n-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/z370n-wifi/z370n-wifi-228x228.jpg
Gigabyte Z390 Aorus Master 9th Gen Motherboard,"23,900৳",https://www.startech.com.bd/gigabyte-z390-aorus-master-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/z390-master/z390-master-228x228.jpg
Gigabyte Z390 GAMING X 9th Gen ATX Motherboard,"14,100৳",https://www.startech.com.bd/gigabyte-z390-gaming-x-9th-gen-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/z390-gaming-x/z390-gaming-x-1-228x228.jpg
MSI B250 KRAIT GAMING Motherboard,"10,200৳",https://www.startech.com.bd/msi-b250-krait-gaming,https://www.startech.com.bd/image/cache/catalog/Motherboard/msi/7th Gen/MSI B250 KRAIT GAMING/MSI B250 KRAIT GAMING-1-228x228.jpg
MSI B360 Gaming Plus 8th Gen DDR4 Motherboard,"11,500৳",https://www.startech.com.bd/msi-b360-gaming-plus-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/b360-plus/b360-gaming-plus-228x228.jpg
MSI B360M Mortar 8th Gen DDR4 Motherboard,"10,500৳",https://www.startech.com.bd/msi-b360m-mortar-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/b360m-mortar/b360m-morter-228x228.jpg
MSI H370 Gaming Pro Carbon 8th Gen DDR4 Motherboard,"15,200৳",https://www.startech.com.bd/msi-h370-gaming-pro-carbon-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/h370-carbon/h370-curbon-228x228.jpg
MSI H370m Bazooka 8th Gen DDR4 Motherboard,"12,700৳",https://www.startech.com.bd/msi-h370m-bazooka-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/h370-bazooka/h370m-bazooka-228x228.jpg
Asus Prime X399-A AMD Motherboard,"29,900৳",https://www.startech.com.bd/asus-prime-x399-a-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/x399-a/x399-a-1-228x228.png
Gigabyte B450 AORUS M AMD Micro ATX Motherboard,"9,900৳",https://www.startech.com.bd/gigabyte-b450-aorus-m-amd-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b450-aorus-m/b450-aorus-m-1-228x228.jpg
Asrock Fatal1ty X99M Killer/3.1 Motherboard,"17,300৳",https://www.startech.com.bd/asrock-fatal1ty-x99m-killer-3.1-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/fatal1ty-x99m-killer-3.1/fatal1ty-x99m-killer-3.1-1-228x228.jpg
MSI H310M PRO-VH DDR4 8th Gen Motherboard,"6,500৳",https://www.startech.com.bd/msi-h310m-pro-vh-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/h310m-pro-vh/h310m-pro-vh copy-228x228.jpg
Asrock B360 Pro4 8th Gen DDR4 Motherboard,"10,000৳",https://www.startech.com.bd/asrock-b360-pro4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b360-pro4/b360-pro4-228x228.jpg
ASRock X370 Taichi Motherboard,"21,500৳",https://www.startech.com.bd/asrock-x370-taichi,https://www.startech.com.bd/image/cache/catalog/Motherboard/ASRock/ASRock X370 Taichi/ASRock X370 Taichi-1-228x228.jpg
ASRock H370M Pro4 8th Gen DDR4 Motherboard,"10,300৳",https://www.startech.com.bd/asrock-h370m-pro4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/h370m-pro4/h370m-pro4-228x228.jpg
Asrock Z370 Pro4 USB 3.1 Intel 8th Gen Motherboard,"13,500৳",https://www.startech.com.bd/asrock-z370-pro4-8th-gen-motherboard,https://www.startech.com.bd/image/cache/catalog/component/motherboard/asrock/z370-pro-4/z370-pro4-228x228.png
